29806075.5084325, 12243.1698459375,0,36.6263235412474,43.3175007329161,0.267226691989656,-0.00824244030773607,0,2.29120972469832,036.6263235412474
29806078.7284325, 11514.76066625,0,24.1101214773803,24.7727807451924,0.267453722257087,7.05062958091976E-05,0,2.84953462799866,024.1101214773803
time,gheight,fdistx,bdistx,bdisty,P,D,fdisterr,bdisterr,distx
time,gheight,fdistx,bdistx,bdisty,P,D,fdisterr,bdisterr,distx
time,gheight,fdistx,bdistx,bdisty,P,D,fdisterr,bdisterr,distx
29806105.6284319, 4504.66154515625,0,-15.8114703721809,33.8854101032501,0.54350947348281,0.168791765723973,0,338.854101032501,0-15.8114703721809
29806108.8684318, 3504.19963109375,0,-18.3597659656483,43.6376714928444,0.575900133390606,0.00999711747894572,0,436.376714928444,0-18.3597659656483
29806112.1084317, 2559.87516820313,0,-18.1783400666142,49.9304956174624,0.595027884814621,0.0059036271146769,0,499.304956174624,0-18.1783400666142
29806115.3484316, 1688.51518285156,0,-6.37215537912191,50.9739630839118,0.59273815145323,-0.000706707843385877,0,509.739630839118,0-6.37215537912191
29806118.5884316, 908.335434316406,0,-9.14386273295164,49.2914359523587,0.57142575635141,-0.00657789986981158,0,492.914359523587,0-9.14386273295164
29806121.8284315, 278.844650625,0,-19.2710302662224,43.4795774281346,0.538379217182983,-0.0101995493540353,0,434.795774281346,0-19.2710302662224
time,gheight,fdistx,bdistx,bdisty,P,D,fdisterr,bdisterr,distx
29806041.5884333, 26562.6708225,0,455.090950349044,795.8251394438,0.975405708626547,0.302921034294585,0,3.74332651736262,0455.090950349044
29806044.8284332, 25026.6468054981,0,373.141076674638,702.09414165107,0.905627617083349,-0.0214043230376871,0,2.8044068581998,0373.141076674638
29806048.0684331, 23420.1056641333,0,299.785093085063,600.839780703431,0.837370635111947,-0.0211978209618212,0,0.619276914684496,0299.785093085063
29806051.2884331, 21760.74504125,0,232.81385186902,494.705505532171,0.77047320392822,-0.0206473557651237,0,1.90882601881778,0232.81385186902
29806054.508433, 20046.305588125,0,171.875546479025,392.742894739532,0.707766092420986,-0.0195959727840147,0,2.83722001711512,0171.875546479025
time,gheight,fdistx,bdistx,bdisty,P,D,fdisterr,bdisterr,distx
29806027.6884336, 32275.2891365232,0,713.254388157111,934.920120210251,1.2953290568891,0.399792927729002,0,1.7815164556765,0713.254388157111
29806030.9684335, 31066.67472875,0,673.964795925473,947.781644459495,1.21664958709607,-0.0241348072244366,0,3.56387179702975,0673.964795925473
29806034.2284334, 29780.4553258953,0,622.650350506848,932.947736773569,1.13896499584388,-0.0236843271306606,0,0.538714372598685,0622.650350506848
29806037.4884334, 28414.0821063457,0,560.973219501147,890.444410594127,1.0624688231438,-0.0234650841748177,0,1.73739222849547,0560.973219501147
29806040.7484333, 26971.8285116708,0,491.085753287401,818.368841396673,0.986768153571864,-0.0233644047111049,0,2.71707495621231,0491.085753287401
29806043.9884332, 25468.72551,0,418.163086148573,725.094989733104,0.910057989036936,-0.0235307258434153,0,2.17578937915423,0418.163086148573
29806047.2284332, 23903.9305655452,0,348.552542280773,621.952290873843,0.832874359426147,-0.023970071843471,0,2.85910534650565,0348.552542280773
29806050.4484331, 22299.1453340135,0,285.100437406883,517.072319626085,0.752999387071941,-0.0248058925899228,0,3.59490047524987,0285.100437406883
29806053.668433, 20673.3438731144,0,227.564916110691,412.454313177499,0.671712696654325,-0.0254020913232858,0,3.21419067017153,0227.564916110691
29806056.8684329, 19069.746994375,0,175.977771767653,314.228637961939,0.589985300229787,-0.0255398119535274,0,3.87564070616077,0175.977771767653
29806060.0684329, 17501.711838125,0,126.536592003954,233.509312853857,0.513064898404366,-0.0240376261077269,0,1.26089390238395,0126.536592003954
29806063.2684328, 16009.9833225,0,89.6046176072209,166.204277470199,0.438492245264937,-0.0234505203793265,0,0.847049451332029,089.6046176072209
29806066.4484327, 14652.3873815966,0,64.56947725622,113.064405119336,0.368205948812028,-0.0219644681324781,0,2.30676473582465,064.56947725622
29806068.9084327, 13722.5329438891,0,45.7116657772006,74.9915253021424,0.322673500009186,-0.0185091259433218,0,0.870605355153013,045.7116657772006
29806072.0884326, 12694.4237521875,0,35.2564013878529,53.1837482306011,0.278622244755207,-0.0138525963014468,0,3.08326347921793,035.2564013878529
29806074.5484325, 12023.7753146875,0,24.8280773264283,34.1009539065712,0.259612256863282,-0.0077909788183735,0,3.54479400942946,024.8280773264283
29806074.5884325, 12013.5269412772,31714.1786013596,19.415196479984,24.8617895038235,2.90870204956095,44.151497531824,-25693.4558704645,0.61545108312349,31714.178601359619.415196479984
29806074.6484325, 11998.188400625,32104.0611651274,19.5016290203027,24.629388130912,2.94612356933939,0.935538015371837,-26136.2621053241,2.95278222136244,32104.061165127419.5016290203027
29806074.6884325, 11987.985275625,32470.6644210255,18.7120642623127,24.5892801727987,2.98186456601949,0.595683291316283,-26551.4995920835,0.0790304363820791,32470.664421025518.7120642623127
29806074.7284325, 11977.79972875,32777.0275566302,18.6209860069163,24.4572441897768,3.01149579673279,0.740780784390235,-26900.9835067022,0.157540641996271,32777.027556630218.6209860069163
29806074.7684325, 11967.6326840455,33168.8766039432,18.5319728563092,24.3247269639525,3.04907732472804,0.939538220881578,-27345.0836654728,0.236104889153495,33168.876603943218.5319728563092
29806074.8084325, 11957.4842990625,33590.5494127734,18.4432684072965,24.1928225075213,3.08943229774759,1.00887434803883,-27823.8216381864,0.314706504732265,33590.549412773418.4432684072965
29806074.8484325, 11947.3553928125,34046.9051502415,18.3548767203585,24.0615360384788,3.13301301732267,1.08951801372955,-28342.8514970244,0.393353715942438,34046.905150241518.3548767203585
29806074.8884325, 11937.2460178125,34538.1865308843,18.2668022006274,23.9308824590093,3.17984217031512,1.17072885097922,-28902.4048441347,0.472046418563821,34538.186530884318.2668022006274
29806074.9284325, 11927.1561519477,35060.1207348465,18.1790248817523,23.80084692416,3.2295220690143,1.2419974952403,-29497.4206467844,0.55080175980537,35060.120734846518.1790248817523
29806074.9684325, 11917.0857143868,35606.7686704872,18.0915358108049,23.6714231476352,3.28149983154339,1.29944409227201,-30120.8907067902,0.629629870299513,35606.768670487218.0915358108049
29806075.0084325, 11907.0348726633,36169.6145866419,18.0043104380746,23.5425935591896,3.33498267648424,1.3370711534071,-30762.8378605274,0.708551929376628,36169.614586641918.0043104380746
29806075.0484325, 11897.0035641247,36738.8444601553,17.9173155327546,23.4143262975677,3.38905686575382,1.3518547619559,-31411.8129092491,0.787585130707772,36738.844460155317.9173155327546
29806075.0884325, 11886.99166582,37306.8818104429,17.830491733101,23.2865496095942,3.44301688909582,1.34900061370251,-32059.0258989095,0.866791231230803,37306.881810442917.830491733101
29806075.1284325, 11876.9989475,37872.0286894001,17.7438478845244,23.1592806531478,3.49670442106003,1.34218832910539,-32702.5738846993,0.946166440881878,37872.028689400117.7438478845244
29806075.1684325, 11867.0253146875,38433.0346916217,17.6573600284599,23.0324966836715,3.55000281590932,1.33245990101508,-33341.0959328267,1.02573491031871,38433.034691621717.6573600284599
29806075.2084325, 11857.070966509,38989.3972510517,17.5710232436792,22.9061983370708,3.60286505964836,1.32155612301508,-33974.1110067098,1.10551127350626,38989.397251051717.5710232436792
29806075.2484325, 11847.1346896875,39541.0831091194,17.4848188385698,22.7803653462346,3.6552878262049,1.31056919320707,-34601.6869136451,1.18551977720512,39541.083109119417.4848188385698
29806075.2884325, 11837.2176975,40088.3658593678,17.3987419019917,22.6549908922906,3.70729637945994,1.30021386043795,-35224.2450191403,1.26578509418451,40088.365859367817.3987419019917
29806075.3284325, 11827.3191213002,40631.2596822097,17.3127933311676,22.5300825740584,3.75889187879694,1.28988751225612,-35841.9253400891,1.34630818767994,40631.259682209717.3127933311676
29806075.3684325, 11817.438400625,41169.4443344255,17.2269451319738,22.4056043126063,3.81004437696445,1.27881248277165,-36454.4791213472,1.42713457659557,41169.444334425517.2269451319738
29806075.4084325, 11807.5757084065,41702.7349001235,17.1411928057706,22.281552173877,3.86073652398952,1.26730370395306,-37061.8210916567,1.50828078884988,41702.734900123517.1411928057706
29806075.4484325, 11797.7303928125,42231.2531961313,17.0555405791633,22.1579238808463,3.91097953459593,1.25607529323584,-37664.1981768834,1.58976166756239,42231.253196131317.0555405791633
29806075.4884325, 11787.9030927693,42753.8773540704,16.9699549939206,22.0346748046796,3.96066892352939,1.2422347511026,-38260.4458777113,1.6716293425522,42753.877354070416.9699549939206
29806075.5284325, 11778.0926975,43269.5299046052,16.884464518107,21.9118349321274,4.00970443143968,1.22588772515786,-38849.4221879136,1.75387738254065,43269.529904605216.884464518107
29806075.5684325, 11768.2987521875,43774.3506473131,16.7990369197313,21.789363251089,4.05772749002005,1.20057649134419,-39426.8175376172,1.83655656235921,43774.350647313116.7990369197313
29806075.6084325, 11758.5222974423,44262.2229564677,16.7136439648858,21.6672204783266,4.10416914642149,1.16104143598749,-39985.7010828675,1.91970514516589,44262.222956467716.7136439648858
29806075.6484325, 11748.7615968796,44726.934291139,16.6282816781205,21.5453849596016,4.14845149230323,1.10705867178804,-40518.9775504364,2.00336440819323,44726.93429113916.6282816781205
29806075.6884325, 11739.016525625,45160.3083671545,16.5429750247993,21.4238643754953,4.18981402802169,1.03406341607458,-41017.2428936816,2.08754430388123,45160.308367154516.5429750247993
29806075.7284325, 11729.2870334375,45550.2006733216,16.4577102494148,21.3026117635783,4.22712719637355,0.932829229646918,-41466.4944726975,2.17229204893131,45550.200673321616.4577102494148
29806075.7684325, 11719.57316625,45882.6495720095,16.372517957624,21.1816281995158,4.25909251869878,0.799133075992879,-41850.5794790991,2.25762438542166,45882.649572009516.372517957624
29806075.8084325, 11709.8739265433,46139.2151205986,16.2874067784661,21.060876149794,4.28399498097343,0.622561570781488,-42148.1308888068,2.34357942676417,46139.215120598616.2874067784661
29806075.8484325, 11700.188964449,46297.5567737897,16.2024065855198,20.9403459025804,4.29975669599771,0.394042884414659,-42333.2464787265,2.43017311791359,46297.556773789716.2024065855198
29806075.8884325, 11690.518029073,46330.5383969971,16.1175491134348,20.8200156701648,4.30385338031558,0.10241711023574,-42374.412360693,2.5174225185348,46330.538396997116.1175491134348
29806075.9284325, 11680.860275625,46205.7334001901,16.03287374604,20.6998651009376,4.29326791662865,-0.26463659808824,-42233.9373931288,2.60533198077295,46205.733400190116.03287374604
29806075.9684325, 11671.2166766787,45887.3102235786,15.9484390553714,20.5798794186702,4.26466511203472,-0.715070130831323,-41870.1006799304,2.69389167927212,45887.310223578615.9484390553714
29806076.0084325, 11661.5854688476,45333.6268575181,15.8643033901628,20.4600282153195,4.21416705500937,-1.26245145385165,-41234.3709726687,2.78308238879413,45333.626857518115.8643033901628
29806076.0484325, 11651.9667066339,44499.62119153,15.7805541759046,20.3403006761422,4.13757453211164,-1.9148131152428,-40274.1463956273,2.87282910254041,44499.6211915315.7805541759046
29806076.0884325, 11642.3599826206,43338.1993698081,15.6973078047167,20.2207021496834,4.0304953282627,-2.67698015605863,-38934.3661212434,2.9630141665895,43338.199369808115.6973078047167
29806076.1284325, 11632.7645725,41796.3357907954,15.6146683236967,20.1011934218613,3.88798094771965,-3.5628595932124,-37152.9480559999,3.05347230957494,41796.335790795415.6146683236967
29806076.1684325, 11623.1803104139,39824.5060211458,15.5328302324037,19.9818084401551,3.70540101942496,-4.56449830939163,-34871.6854669862,3.14388399955208,39824.506021145815.5328302324037
29806076.2084325, 11613.6039750241,36995.9800303779,15.4501266772432,19.8632275597594,3.44300649141887,-6.55986334677663,-31599.9246130041,3.23399159147591,36995.980030377915.4501266772432
29806076.2484325, 11604.0350803125,33581.2961997856,15.3686750780387,19.744685469919,3.12599541086757,-7.92527719092619,-27642.8780242169,3.32294175892965,33581.296199785615.3686750780387
29806076.2884325, 11594.4743301878,29592.8994176525,15.2888738007964,19.6263024101321,2.75560326205472,-9.2598039272941,-23013.4500610425,3.4095641737674,29592.899417652515.2888738007964
29806076.3284325, 11584.9198459375,25082.7679243311,15.2111785850047,19.5081839537754,2.33689634403822,-10.4676731843833,-17770.5721927362,3.49210401703641,25082.767924331115.2111785850047
29806076.3684325, 11575.3726744155,20173.6575889967,15.1362171815733,19.3905934159815,1.88185228508609,-11.3761017280788,-12055.8535810201,3.5677282358344,20173.657588996715.1362171815733
29806076.4084325, 11565.83097875,15065.4556789307,15.0647904396232,19.2739428807384,1.41036344956826,-11.7872211514108,-6101.3044428566,3.63192006462524,15065.455678930715.0647904396232
29806076.4484325, 11556.295672626,10018.4463245651,14.9979216596302,19.1588698702276,0.950013166193601,-11.5087573416072,-210.109575607074,3.6773713654692,10018.446324565114.9979216596302
29806076.4884325, 11546.7652048445,68907.1148959225,14.9369031703558,19.0464754762206,6.41484767106186,136.620865675421,-69414.3235373822,3.69203672023262,68907.114895922514.9369031703558
29806076.5284325, 11537.239181875,975733.211219436,14.8832853596063,18.9386158499326,60.9727578791803,1363.94778568957,-1137614.0486704,3.65595751432276,975733.21121943614.8832853596063
29806076.5884325, 11522.9577553409,72868.2445274392,14.8386784662701,18.8384732297827,6.78335421874643,-1354.73512179154,-74171.1592010745,3.53648646694364,72868.244527439214.8386784662701
29806079.0284324, 10939.3320970705,0,14.7899103099945,18.7142368429378,0.254173225198016,-2.6541386745882,-74171.1592010745,3.08512414628448,014.7899103099945
29806081.4884324, 10349.4571691616,0,7.99898273235274,11.3654204432807,0.263344395913025,0.00372811826016289,-74171.1592010745,2.20512121277162,07.99898273235274
29806083.9284323, 9776.28409820071,0,2.23776724825579,3.52974311688429,0.279185621678297,0.00649230578661918,-74171.1592010745,1.2601381910893,02.23776724825579
29806086.3684323, 9195.57012943572,0,-0.441926282322029,0.521964784393838,0.298892608622031,0.00814338321661977,-74171.1592010745,5.21964784393838,0-0.441926282322029
29806088.8084322, 8601.81007804382,0,-2.32834129102218,3.4945376706565,0.317925875268871,0.00780051929191251,-74171.1592010745,34.945376706565,0-2.32834129102218
29806091.2484322, 7999.48365581034,0,-3.17007851117199,5.8273884060348,0.333419624589078,0.00634989740431104,-74171.1592010745,58.273884060348,0-3.17007851117199
29806093.6884321, 7384.16773890877,0,-3.81570831590516,8.55546946811859,0.345705934004962,0.00503537282397726,-74171.1592010745,85.5546946811859,0-3.81570831590516
29806096.1284321, 6762.63921757332,0,-4.08166102263834,11.5872818164913,0.352828764482196,0.00291919288378768,-74171.1592010745,115.872818164913,0-4.08166102263834
29806098.568432, 6143.53655179856,0,-3.87403854320025,14.5608323835423,0.353737036992072,0.000372242840236495,-74171.1592010745,145.608323835423,0-3.87403854320025
29806101.008432, 5536.99741230775,0,-3.86461108473914,17.3965069468427,0.348019873444623,-0.00234309986690066,-74171.1592010745,173.965069468427,0-3.86461108473914
29806103.4484319, 4956.54064509178,0,-4.92343346953417,19.6725515981333,0.335418014804785,-0.00516469627930812,-74171.1592010745,196.725515981333,0-4.92343346953417
29806105.8884318, 4413.90906423992,0,-7.22661005774481,21.0505869071943,0.316545390589702,-0.00773468222824535,-74171.1592010745,210.505869071943,0-7.22661005774481
29806108.3284318, 3875.66642796875,0,-10.0710334698276,21.4053260274878,0.292232762488996,-0.0099641920672688,-74171.1592010745,214.053260274878,0-10.0710334698276
29806110.7684317, 3417.2538303125,0,-13.0171626869099,20.8778322182531,0.26349892254406,-0.0117761641750768,-74171.1592010745,208.778322182531,0-13.0171626869099
29806113.2084317, 3033.0956271875,0,-15.398108456446,19.1955129027203,0.23151177884196,-0.0131094854168314,-74171.1592010745,191.955129027203,0-15.398108456446
29806115.6484316, 2708.47966039063,0,-16.8905586917155,16.7291399076364,0.197503624053526,-0.0139377686674489,-74171.1592010745,167.291399076364,0-16.8905586917155
29806118.0884316, 2439.709885,0,-17.4103212755784,13.9160058572627,0.162644178607705,-0.0142866582889303,-74171.1592010745,139.160058572627,0-17.4103212755784
29806120.5284315, 2218.75602757813,0,-17.0103304452861,11.1060537560321,0.127953734252437,-0.0142173955453526,-74171.1592010745,111.060537560321,0-17.0103304452861
29806122.9684315, 2041.46647679688,0,-15.8859588609961,8.57421838811208,0.0942860820474766,-0.0137982184252011,-74171.1592010745,85.7421838811209,0-15.8859588609961
29806125.4084314, 1894.62626683594,0,-14.2623505777412,6.47224925356126,0.0624013417535194,-0.0130675168059986,-74171.1592010745,64.7224925356126,0-14.2623505777412
29806127.8484314, 1759.94596898438,0,-12.4388521337621,5.07876897814544,0.0332320385838009,-0.0119546327138128,-74171.1592010745,50.7876897814544,0-12.4388521337621
29806130.2884313, 1610.71220433594,0,-11.0590847566124,4.95032132375741,0.0130339006761592,-0.00827792555701034,-74171.1592010745,49.5032132375741,0-11.0590847566124
29806132.7284312, 1452.33122289063,0,-10.2724156486792,5.43918060418714,0.0277067606450987,0.00601346733479648,-74171.1592010745,54.3918060418714,0-10.2724156486792
29806135.1684312, 1267.116135,0,-9.95872301640766,6.27492023313427,0.0515093462806008,0.00975515826538169,-74171.1592010745,62.7492023313427,0-9.95872301640766
29806137.6084311, 1041.24479710938,0,-10.3076677413652,7.99938534108915,0.0745020615572631,0.00942324417647115,-74171.1592010745,79.9938534108915,0-10.3076677413652
29806140.0484311, 769.677536367187,0,-10.1829319125694,11.0242919981954,0.0952636276787344,0.00850883876456083,-74171.1592010745,110.242919981954,0-10.1829319125694
time,gheight,fdistx,bdistx,bdisty,P,D,fdisterr,bdisterr,distx
29806014.4484339, 36288.08097875,0,721.043983277191,678.733461887984,1.62565662466988,0.846696177607365,0,11.4753159605388,0721.043983277191
29806016.3884338, 35793.303635,0,721.21671204233,726.222416326126,1.57710675801257,-0.0250257050218993,0,7.81807005068633,0721.21671204233
29806018.3284338, 35266.76066625,0,719.268205250974,767.244254521231,1.52874408341926,-0.0249292142651029,0,5.2223486867492,0719.268205250974
29806020.2684338, 34704.77629125,0,713.77107030388,808.289268208541,1.48073385441292,-0.0247475412780722,0,3.2804003298375,0713.77107030388
29806022.2084337, 34110.712787308,0,704.126541869153,843.233064409262,1.43309384481545,-0.0245567065269602,0,2.51730821084301,0704.126541869153
29806024.1484337, 33488.66301,0,690.205285259854,866.086269282698,1.38581926842252,-0.0243683388915477,0,3.43235442901686,0690.205285259854
29806026.0884336, 32836.241135,0,671.987703186857,881.602943941413,1.33892385933267,-0.0241728918237301,0,5.62362122186466,0671.987703186857
29806028.0284336, 32153.218773007,0,650.177153371798,890.079681170806,1.29232254380716,-0.0240212971995513,0,9.10968901801048,0650.177153371798
29806029.9684335, 31439.8364258495,0,624.755947634192,892.702978673007,1.24649781439443,-0.0238670471026012,0,0.153543570125429,0624.755947634192
29806031.9084335, 30696.561271652,0,594.492396674512,881.492602376877,1.20053470261534,-0.0239391212533571,0,6.44121799409135,0594.492396674512
29806033.8484335, 29923.879806875,0,560.570841506231,861.947633150464,1.15480176072989,-0.0238192410977417,0,0.877002150133337,0560.570841506231
29806035.7884334, 29122.450119375,0,522.443651872398,827.119955938309,1.10932442283281,-0.0234419272750384,0,10.7994486438713,0522.443651872398
29806037.7284334, 28293.090744375,0,480.394851336723,785.092813790085,1.06404983343233,-0.0233374177383783,0,8.43361138945606,0480.394851336723
29806039.6684333, 27436.3069119229,0,436.339444163102,733.051069646776,1.01877449041729,-0.0233378061994947,0,7.56862906967578,0436.339444163102
time,gheight,fdistx,bdistx,bdisty,P,D,fdisterr,bdisterr,distx
time,gheight,fdistx,bdistx,bdisty,P,D,fdisterr,bdisterr,distx
time,gheight,fdistx,bdistx,bdisty,P,D,fdisterr,bdisterr,distx
